text	label
Perfecto tal y como esperaba llevo una cámara de 29 y varias herramientas tampoco se le puede pedir mucho más material bastante bueno se ajusta. A la perfección	positive
El juego es muy bonito y tal, pero jugarlo en la Switch no merece la pena porque el framerate no es muy estable que digamos	negative
Solo pega el borde negro, a los 5 min se despegó de la pantalla, dinero tirado a la basura. Y ni hablar del tactil... Ni funciona	negative
Auriculares con buen sonido y baja latencia, el pero es su durabilidad, pues apenas usados para ver la TV y ya suenan interferencias en el auricular izquierdo debido a mal contacto en el cable...	negative
Una de ellas ha venido con una muesca y por el interior no pega y queda un brillo como si no hubiese quedado bien. Ya he probado las 2 y ambas igual	negative
Más bien te las espesa q te las alarga. Y la fibra d seda se mete en los ojos y es un poco molesta.	negative
Como siempre está marca es muy fiable y de calidad	positive
Perfecto para transportar tus pertenencias, elegante y durarero.	positive
No me gusta por qué es espray de pintura roja.	negative
Magnífico, mi hermana quedó encantada. Al abrirlo no se lo podía creer, es muy facil montarlo, y queda muy estable.	positive
Buscaba un objetivo versátil para poder viajar sin tener que llevarme más objetivos y este cubre mis necesidades. Tiene un rango muy amplio sin perder calidad de imagen. Sólo apunto que es un poco oscuro y para capturas nocturnas o oscuras no responde como me gustaría, pierde calidad de imagen. Lo ideal es un objetivo para cada tipo de captura pero para viajar ya me sirve.	positive
Me ha llegado roto el cristal y sin la parte del LED ni el mando.	negative
El producto para precio no esta mal,el problema que el auricular derecho acaba de dejar de funcionar. Me pondré en contacto con Amazon,para una posible solución,pero ni un mes llevo con ellos	negative
De momento, todo bien. El cuerpo de la luz delantera da una sensación sólida, metálica y de cierto peso lo cual sugiere buenos componentes. La luz es sorprendentemente buena, con bastante alcance. Yendo en bicicleta de montaña se está cómodo, no da la impresión de que te estés quedando corto. La carga mediante USB, una comodidad. De momento, todo bien,	positive
calentito, buena calidad y pesa muy poco	positive
Muy contento con la compra. La calidad de la maleta es muy bueno, y si bien me esperaba que los enganches fueran peores (de plástico), son mejores (de hierro), por lo que aguantarán más	positive
ES DEMASIADO PEQUEÑO	negative
Génial, le gusta a mi hija	positive
Igual qué en papelería pero más barato	positive
La luminosidad muy buena, pero el tono demasiado cálido, me hubiese gustado un poco más blanco	positive
Me ha resultado de gran utilidad para el curso que estoy haciendo. Lleva incluido todo el pack entero, libro, dvd, workbook y un mini cuaderno que lleva un resumen. Lo recibi en perfecto estado.	positive
He tenido la oportunidad de probarlo con los cacharros del jardín estos días que ha habido mucha lluvia y mucho viento y la verdad es que ha aguantado muy bien el tipo, mejor de lo que esperaba, y eso que como digo ha hecho mucho viento. ni un rasguño a los muebles y completamente seco todo. fantastico la verdad.	positive
La calidad del producto es correcta. Protege bien el teléfono y le da una sensación de robustez. A pesar de esto no es tan robusta como parece (a los pocos días se salió una pieza que luego se puedo volver a colocar) Buena relación calidad-precio.	positive
Ha cumplido su cometido y finalidad.	positive
Nos desilusiono bastante, la diana muy endeble y se cae facilmente, el arco no vale nada y las flechas no hacen ventosa. Si lo sé, no lo compro.	negative
en cuestion de semanas ya no nos cerraba bien la boca para poder jugar, no estoy muy contenta con la compra	negative
El auricular derecho no funcionaba.	negative
Muy bonita, bien construida, buenos materiales, led muy útil, funda de transporte mullida...… pero NO CUMPLE lo publicado. Solo carga rápido por el USB Type C y no por el USB A. Comprobado con un Samsung S 9 + y con cables originales. Lo he devuelto.	negative
Encarga perfectamente en mi taladro	positive
Buen filtro y a un precio insuperable , protege la lente no sólo del sol s no de posibles arañazos.	positive
Buenos días Uno de los estuches para cargar los auriculares no funciona. Por tanto tengo que cargarlos de uno en uno.	negative
Mala calidad, mal cosidas	negative
son una capa muy gordita, la verdad sorprendente con un solo pañuelo, para tener en el coche o la mesilla de noche viene fenomenal	positive
Portada y contraportada en inglés, además el Beyond: Dos Almas no viene en español, tal solo el Heavy Rain da la opción de español.	negative
Son muy grandes y no caben en la ventana del coche.	negative
Pedí estas cremalleras y me llegaron nada más que 40 y de otros colores totalmente diferentes a los de la imagen	negative
Me vino sin el cofre y con la portada doblada. Lo verdad que resultó algo decepcionante ya que el resto de los tomos estaban bien.	negative
Un poco justo. Pedí una talla mas de la habitual y queda apretado. El interior desmontable no llega hasta abajo por lo que tienes que ponerte unos calcetines/medias altas. Un poco incomodo el broche del cinturon. Este broche queda en el centro y se te clava	negative
A mi hijo le encanta	positive
Buen precio y calidad desempeña su función	positive
Me lo pensé mucho antes de comprar este modelo, viendo que hay varias opiniones de personas a los que les dejó de funcionar por las buenas. Bien, pues a mi me han debido encasquetar uno de estos. lo compré, se supone que restaurado, pero ni enciende. Ya he tramitado su devolución y mirare otra marca y en otro lado	negative
Cumple muy bien su función. El diseño es muy chulo y la sujeción perfecta. Muy contento con la compra.	positive
Pelín ruidoso, pero da mucho viento	positive
No cubre en so totalidad la pantalla	negative
Buenos días, No sé si es esta plataforma donde me tengo que dirigir. He estado fuera de España estas semanas pero cuando he vuelto y he abierto el paquete que me llegó, he descubierto que uno de los cuatro contenedores estaba roto. ¿Qué debo hacer? Un saludo, Raquel	negative
Cumple con lo descrito. Buena relación calidad precio,si se busca para salir del paso cumple con las expectativas, recomiendo compra	positive
Empecemos por decir que la calidad de las costuras deja mucho que desear, sólo con ver cómo eran me di cuenta que no aguantarían al poner el toldo, tuve que hacer que las reforzaran, la tela no es de mucha calidad, a pesar de ser barato, no está acorde con su calidad.	negative
Huele muy bien y deja el pelo brillante y sin apelmazar	positive
Llegó con abolladuras y oxidado por alguna esquina	negative
Buenas noches acabo de comprar esta cámara y me parece buena compra lo único que por la noche cuando detecta movimiento cuando saca fotos y vídeo se ve La Luz roja de los infrarrojos,hay alguna manera de que no se vea ninguna luz?	positive
Nunca llegó....me devolvieron el dinero... Después de un mes de espera... No la volví a pedir	negative
Es lo que quería mi niña, se a puesto muy contenta y Feliz , yo veo que pesa más de lo que me imaginaba. El pelo por comentar algo no está muy acertado.	positive
Malísimos... La idea de estos productos para la lactancia es evitar mojar las camisas pero con estos discos es lo mismo que nada, siempre estoy empapada.	negative
No carga, desde un principio y nada mas recibirlo el cable de carga entraba como forzado y se veía claramente que la entrada de metal no coincidía con el orificio de plástico habilitado para esta (ver fotografía), pues al de pocos meses y con un uso casi ridículo, para que comience a cargar, hay que hacer verdaderas peripecias con el cable de carga. He reclamado la garantía al vendedor en dos ocasiones y tan solo ha contestado al segundo de los emails después de mas de 2 semanas y haciéndose el loco.	negative
Me ha durado 1 día! Y he seguido las instrucciones para no quemarlo. Simplemente dejó de funcionar	negative
Ideal para el verano reforzar la lecto-escritura y la comprensión lectora. 5-6 años	positive
Falta potencia para poder hacer los alimentos dentro del año en el que estamos, por que no veas lo lento que es...al final solo sirve para fundir el queso y ya..	negative
Pedi 600 bolsas y sólo han llegado 100 bolsas el resto se ha reclamado pero aquí me tienen a las vueltas	negative
BUENOS DIAS, COMPRE DOS PORQUE CONFIABA EN AMAZON, CREYENDO QUE LOS APARATOS ERAN DE CONFIANZA. PERO NO SIRVE PARA NADA, LO INSTALAS EN EL COCHE Y LA TEMPERATURA NO VARIA NI PONIENDO LOS DOS,EN LAS HORAS MAS FUERTES DEL SOL, ES CUANDO MENOS LE TOCA, PUES EL SOL ESTA EN LO ALTO Y NO LE TOCA PERPENDICULARMENTE A LAS PLACAS PUES EL MISMO APARATO TENDRIA QUE PONERSE LAS PLACAS ENCIMA EL TABLIER LUEGO EL SOL TE TOCARIA PERPENDICULARMENTE Y PODRIA TENER UN VENTILADOR MAS POTENTE. DESPRESTIGIA A AMAZON	negative
Funcional, económico y fácil de instalar	positive
Súper buena, ya que me gustan las cosas clásicas.	positive
Un teclado mecánico muy compacto que está a buen precio, pero el artículo que recibirás tendrás las teclas con la distribución inglesa. Si te sabes el teclado español de memoria y si no te importa darle a FN+teclas de direcciones cada vez que quieras usarlas este es tu teclado. De lo contrario necesitarás comprar switches para conseguir el teclado que se ve en la primera foto. Adjunto imagen para que puedan decidir y compara, ya que en la mayoría aparecen con distribución inglesa	negative
Se desliza de la nariz cuando duermes y puede caer si te mueves, pero hai que decir que si te acostumbras cumple.su función	negative
Es muy bonita. La relación calidad precio es muy buena. Su sistema de pila y de imán para pegar al techo va muy bien porque no tienes que hacer la instalación eléctrica. Queda muy bonita. La recomiendo sin ninguna duda.	positive
Me a parecido perfecta para el precio que tiene no se puede pedir más , muy buen material y calienta muy rápido	positive
Muy cara para lo que es... Por ese precio podría incluir unas gafas de sol o algo. Hay versiones muucho más baratas y mas practicas. La compramos para regalo, pero duele gastarse ese dinero en un trozo de lona	negative
El Pendrive indica 117 gb, pero no almacena más de 45 y además no permite su formateo en NTFS. Amazon debería tener más cuidado con estos productos	negative
La amoladora va estupenda, el precio también para el uso diario de mi marido está muy bien, el reparto como siempre super puntual.	positive
la estética y la calidad precio muy buenas la calidad de sonido y audio genial cable largo y botones útiles La comodidad es su punto débil son grandes y aparatosos y pueden llegar a ser incómodos y en verano dan calor	positive
Amazon te venden un disco duro de 10 tb y te mandan uno de 2 tb. Respuesta de amazon es que ya no lo tenian y por eso te mandan el de 2tb, para alucinar y cobrando como de 10 tb	negative
Cumple su función. Lo quería como auxiliar en la ducha para poder dejar cosas en una cestita y, en caso de necesidad, como taburete para ducharse si no es posible hacerlo de pie por enfermedad o accidente.	positive
El móvil es bueno y sirve para lo que queríamos, pero el teclado debería ser un poco más grande, y las teclas de funciones no son demasiado intuitivas	positive
No es tapiz , es una impresion en tela de camiseta.	negative
Me parece una lámpara fantástica. Muy cómoda y con buena luz	positive
Todo muy bien, perfecto, el paquete me llegó en tres días laborables, teniendo en cuenta de donde procedía muy bien de tiempo..., muy contento. Seguiré comprando por Amazon!!!	positive
Suave al tacto, y casi no necesita plancha. Las coderas de peor calidad	positive
Deja bien protegida toda la pantalla, y colocada la funda original samsung queda muy bien ajustada. Totalmente recomendable.Queda muy bien.	positive
Genial tras varios meses de uso sigue como el primer día. Cogí esta mesa porque mi pareja es muy alta y está genial porque no choca con las rodillas al elevar la mesa. Un 10	positive
Son perfectas estéticamente porque quedan con cualquier color ya que son transparentes. Peeeero se me han despegado al día siguiente.	negative
Llegó a tiempo y son de calidad. La única pega que veo es que un mes antes los bi en el lidel por 11 euros, pero son ofertas puntuales. Ajustaria más el precio. Por lo demás genial.	positive
Buen producto por el sistema de conexión rápida.	positive
Cumple con lo establecido	positive
Mi perro fue capaza de destrozarlo a partir de la segunda semana. Tiene mandíbula fuertes a pesar de ser pequeño. Todavía no encontré un juguete que le dure varias semanas...	negative
No sirve para lo que dice, no funcionaba en el coche, y al gestionar la devolución tuve que reclamar el importe de los gastos de envío de devolución (un 10 a la gestión de Amazon en esto, por cierto)	negative
Calidad bastante mala, poca eficacia de frenado y se gastan muy rápido por 6 € más te llevas unas galfer.	negative
Realmente sólo 2 de las 9 ramas miden 90cm. 4 miden apenas 20 cm y las otras 3 no llegan a 50 cm. Y las hojas son muy pequeñas. El color es bonito. Pero no se corresponde ni con la descripción, que dice que son 90cm, ni con la foto super frondosa. Por el precio no se puede pedir mucho, pero oor oo menos que no engañen en la descripción.	negative
No funciona el derecho	negative
Súper bien, lo e puesto en mi Audi a4 del 2004, encajan a la perfeccion	positive
Lo utilizo para entrenar por terrenos sencillos como pistas forestales, caminos rurales y senderos sin complicaciones técnicas. Alumbra muy bien, lo llevo siempre a intensidad media y las bajadas con su función de un toque en el lateral pasa a potencia máxima. En cuanto a la duración de la batería aun no he agotado las pilas que vienen, así que no puedo valorar.	positive
Perfecto, buena carcasa y enchufe	positive
La cámara no funciona, en mi opinión me han suministrado un artículo devuelto	negative
Son las únicas gomas que he encontrado q sean de buena medida y sujeten bien.	positive
CUMPLE LAS EXPECTATIVAS	positive
Silicona fuerte y un dibujo bonito. Llevo tres meses con él y se le han borrado un poco las esquinas, por eso no le doy todas las estrellas. Buen protector en relación con el precio	positive
La lámpara cumple con todos los requisitos, pero el adaptador para enchufarla me exploto al conectarlo a la corriente y como consecuencia saltaron los plomos de toda la casa.	negative
De los dos uno llegó directamente roto, el otro funciona aunque se le ve que mejor no lo toques mucho o se romperá también.	negative
Son muy cómodas, pero la verdad es que duraron muy poco, la calidad no es buena y se abrieron por varios sitios.	negative
Son muy cómodas,el número lo sabía por qué tengo unas del mismo modelo.Indican de q son de hombre pero soy mujer y me van bien.	positive
Da muchos problemas enciende cuando quiere me gustaría saber un servicio técnico para revisar no se ve bien solución ya	negative
A los dos meses de uso el micrófono del reloj no funciona. Se oye pero cuando hablas no te escuchan.	negative
